"Time (UTC)","Day-ahead Total Load Forecast [MW] - France (FR)","Actual Total Load [MW] - France (FR)"
"01.03.2024 11:00 - 01.03.2024 12:00","63200","64004"
"01.03.2024 12:00 - 01.03.2024 13:00","60450","62863"
"01.03.2024 13:00 - 01.03.2024 14:00","59750","60079"
"01.03.2024 14:00 - 01.03.2024 15:00","58900","59009"
"01.03.2024 15:00 - 01.03.2024 16:00","57350","57181"
"01.03.2024 16:00 - 01.03.2024 17:00","57050","55354"
"01.03.2024 17:00 - 01.03.2024 18:00","60250","55816"
"01.03.2024 18:00 - 01.03.2024 19:00","64100","59422"
"01.03.2024 19:00 - 01.03.2024 20:00","61950","62210"
"01.03.2024 20:00 - 01.03.2024 21:00","58750","59992"
"01.03.2024 21:00 - 01.03.2024 22:00","57950","57156"
"01.03.2024 22:00 - 01.03.2024 23:00","59550","57679"
"01.03.2024 23:00 - 02.03.2024 00:00","56350","57618"
"02.03.2024 00:00 - 02.03.2024 01:00","53350","55274"
"02.03.2024 01:00 - 02.03.2024 02:00","52650","53500"
"02.03.2024 02:00 - 02.03.2024 03:00","49650","52509"
"02.03.2024 03:00 - 02.03.2024 04:00","48000","50069"
"02.03.2024 04:00 - 02.03.2024 05:00","48200","48564"
"02.03.2024 05:00 - 02.03.2024 06:00","49750","49137"
"02.03.2024 06:00 - 02.03.2024 07:00","51350","50630"
"02.03.2024 07:00 - 02.03.2024 08:00","53100","51868"
"02.03.2024 08:00 - 02.03.2024 09:00","55700","53894"
"02.03.2024 09:00 - 02.03.2024 10:00","56700","55750"
"02.03.2024 10:00 - 02.03.2024 11:00","57100","56048"
"02.03.2024 11:00 - 02.03.2024 12:00","57200","56083"
"02.03.2024 12:00 - 02.03.2024 13:00","55550","56303"
"02.03.2024 13:00 - 02.03.2024 14:00","54250","54615"
"02.03.2024 14:00 - 02.03.2024 15:00","52600","53798"
"02.03.2024 15:00 - 02.03.2024 16:00","51300","52943"
"02.03.2024 16:00 - 02.03.2024 17:00","51500","51883"
"02.03.2024 17:00 - 02.03.2024 18:00","54300","52515"
"02.03.2024 18:00 - 02.03.2024 19:00","59050","56325"
"02.03.2024 19:00 - 02.03.2024 20:00","57100","58950"
"02.03.2024 20:00 - 02.03.2024 21:00","54500","56779"
"02.03.2024 21:00 - 02.03.2024 22:00","53850","54682"
"02.03.2024 22:00 - 02.03.2024 23:00","56650","55658"
"02.03.2024 23:00 - 03.03.2024 00:00","53650","56158"
"03.03.2024 00:00 - 03.03.2024 01:00","51550","54150"
"03.03.2024 01:00 - 03.03.2024 02:00","50750","52481"
"03.03.2024 02:00 - 03.03.2024 03:00","48400","51484"
"03.03.2024 03:00 - 03.03.2024 04:00","46800","49094"
"03.03.2024 04:00 - 03.03.2024 05:00","46400","47498"
"03.03.2024 05:00 - 03.03.2024 06:00","47150","47524"
"03.03.2024 06:00 - 03.03.2024 07:00","48550","48690"
"03.03.2024 07:00 - 03.03.2024 08:00","50000","49926"
"03.03.2024 08:00 - 03.03.2024 09:00","52650","52298"
"03.03.2024 09:00 - 03.03.2024 10:00","54450","54651"
"03.03.2024 10:00 - 03.03.2024 11:00","56400","56100"
"03.03.2024 11:00 - 03.03.2024 12:00","57100","57255"
"03.03.2024 12:00 - 03.03.2024 13:00","55300","57546"
"03.03.2024 13:00 - 03.03.2024 14:00","53350","54553"
"03.03.2024 14:00 - 03.03.2024 15:00","52400","52789"
"03.03.2024 15:00 - 03.03.2024 16:00","50800","51835"
"03.03.2024 16:00 - 03.03.2024 17:00","50900","50395"
"03.03.2024 17:00 - 03.03.2024 18:00","54750","51553"
"03.03.2024 18:00 - 03.03.2024 19:00","59700","55968"
"03.03.2024 19:00 - 03.03.2024 20:00","58200","60684"
"03.03.2024 20:00 - 03.03.2024 21:00","56400","59143"
"03.03.2024 21:00 - 03.03.2024 22:00","55650","57108"
"03.03.2024 22:00 - 03.03.2024 23:00","56900","57719"
"03.03.2024 23:00 - 04.03.2024 00:00","56100","57621"
"04.03.2024 00:00 - 04.03.2024 01:00","53950","55905"
"04.03.2024 01:00 - 04.03.2024 02:00","54500","54856"
"04.03.2024 02:00 - 04.03.2024 03:00","52600","54563"
"04.03.2024 03:00 - 04.03.2024 04:00","51550","52820"
"04.03.2024 04:00 - 04.03.2024 05:00","53550","52409"
"04.03.2024 05:00 - 04.03.2024 06:00","58050","55337"
"04.03.2024 06:00 - 04.03.2024 07:00","63250","60601"
"04.03.2024 07:00 - 04.03.2024 08:00","65800","64976"
"04.03.2024 08:00 - 04.03.2024 09:00","66850","67134"
"04.03.2024 09:00 - 04.03.2024 10:00","66050","66953"
"04.03.2024 10:00 - 04.03.2024 11:00","65400","65537"
"04.03.2024 11:00 - 04.03.2024 12:00","65000","64457"
"04.03.2024 12:00 - 04.03.2024 13:00","62400","62868"
"04.03.2024 13:00 - 04.03.2024 14:00","61300","60722"
"04.03.2024 14:00 - 04.03.2024 15:00","60200","60135"
"04.03.2024 15:00 - 04.03.2024 16:00","58500","59185"
"04.03.2024 16:00 - 04.03.2024 17:00","58100","57722"
"04.03.2024 17:00 - 04.03.2024 18:00","61300","58051"
"04.03.2024 18:00 - 04.03.2024 19:00","66450","62067"
"04.03.2024 19:00 - 04.03.2024 20:00","63300","65587"
"04.03.2024 20:00 - 04.03.2024 21:00","59350","62429"
"04.03.2024 21:00 - 04.03.2024 22:00","58150","59192"
"04.03.2024 22:00 - 04.03.2024 23:00","60150","58940"
"04.03.2024 23:00 - 05.03.2024 00:00","58150","58782"
"05.03.2024 00:00 - 05.03.2024 01:00","56200","56342"
"05.03.2024 01:00 - 05.03.2024 02:00","56350","54765"
"05.03.2024 02:00 - 05.03.2024 03:00","53750","53980"
"05.03.2024 03:00 - 05.03.2024 04:00","52550","51662"
"05.03.2024 04:00 - 05.03.2024 05:00","54250","50942"
"05.03.2024 05:00 - 05.03.2024 06:00","58300","53322"
"05.03.2024 06:00 - 05.03.2024 07:00","63000","58449"
"05.03.2024 07:00 - 05.03.2024 08:00","65600","62537"
"05.03.2024 08:00 - 05.03.2024 09:00","66600","64344"
"05.03.2024 09:00 - 05.03.2024 10:00","66000","64649"
"05.03.2024 10:00 - 05.03.2024 11:00","65500","63702"
"05.03.2024 11:00 - 05.03.2024 12:00","65150","63635"
"05.03.2024 12:00 - 05.03.2024 13:00","62550","62594"
"05.03.2024 13:00 - 05.03.2024 14:00","62000","59965"
"05.03.2024 14:00 - 05.03.2024 15:00","61350","59478"
"05.03.2024 15:00 - 05.03.2024 16:00","59700","58444"
"05.03.2024 16:00 - 05.03.2024 17:00","59250","56949"
"05.03.2024 17:00 - 05.03.2024 18:00","62550","57715"
"05.03.2024 18:00 - 05.03.2024 19:00","67550","62119"
"05.03.2024 19:00 - 05.03.2024 20:00","64950","66101"
"05.03.2024 20:00 - 05.03.2024 21:00","61200","63329"
"05.03.2024 21:00 - 05.03.2024 22:00","59900","60243"
"05.03.2024 22:00 - 05.03.2024 23:00","61600","60717"
"05.03.2024 23:00 - 06.03.2024 00:00","57651","60243"
"06.03.2024 00:00 - 06.03.2024 01:00","55719","57849"
"06.03.2024 01:00 - 06.03.2024 02:00","55752","56511"
"06.03.2024 02:00 - 06.03.2024 03:00","53248","55886"
"06.03.2024 03:00 - 06.03.2024 04:00","52190","53689"
"06.03.2024 04:00 - 06.03.2024 05:00","53748","52917"
"06.03.2024 05:00 - 06.03.2024 06:00","57877","55332"
"06.03.2024 06:00 - 06.03.2024 07:00","62467","60420"
"06.03.2024 07:00 - 06.03.2024 08:00","65282","64225"
"06.03.2024 08:00 - 06.03.2024 09:00","66703","66211"
"06.03.2024 09:00 - 06.03.2024 10:00","65158","66260"
"06.03.2024 10:00 - 06.03.2024 11:00","64573","64585"
"06.03.2024 11:00 - 06.03.2024 12:00","63552","63878"
"06.03.2024 12:00 - 06.03.2024 13:00","61403","62243"
"06.03.2024 13:00 - 06.03.2024 14:00","60753","60373"
"06.03.2024 14:00 - 06.03.2024 15:00","59638","59451"
"06.03.2024 15:00 - 06.03.2024 16:00","57488","58147"
"06.03.2024 16:00 - 06.03.2024 17:00","56523","56348"
"06.03.2024 17:00 - 06.03.2024 18:00","59565","56662"
"06.03.2024 18:00 - 06.03.2024 19:00","64935","60465"
"06.03.2024 19:00 - 06.03.2024 20:00","63030","65096"
"06.03.2024 20:00 - 06.03.2024 21:00","59806","62831"
"06.03.2024 21:00 - 06.03.2024 22:00","58831","59591"
"06.03.2024 22:00 - 06.03.2024 23:00","60395","59882"
"06.03.2024 23:00 - 07.03.2024 00:00","58500","59699"
"07.03.2024 00:00 - 07.03.2024 01:00","56550","57720"
"07.03.2024 01:00 - 07.03.2024 02:00","56850","56642"
"07.03.2024 02:00 - 07.03.2024 03:00","54350","56175"
"07.03.2024 03:00 - 07.03.2024 04:00","53050","54210"
"07.03.2024 04:00 - 07.03.2024 05:00","54250","53470"
"07.03.2024 05:00 - 07.03.2024 06:00","58650","56209"
"07.03.2024 06:00 - 07.03.2024 07:00","63950","61391"
"07.03.2024 07:00 - 07.03.2024 08:00","66000","65336"
"07.03.2024 08:00 - 07.03.2024 09:00","66650","66359"
"07.03.2024 09:00 - 07.03.2024 10:00","65000","65036"
"07.03.2024 10:00 - 07.03.2024 11:00","63950","62823"
"07.03.2024 11:00 - 07.03.2024 12:00","62600","61517"
"07.03.2024 12:00 - 07.03.2024 13:00","60000","59860"
"07.03.2024 13:00 - 07.03.2024 14:00","59300","57612"
"07.03.2024 14:00 - 07.03.2024 15:00","58400","56678"
"07.03.2024 15:00 - 07.03.2024 16:00","55950","54913"
"07.03.2024 16:00 - 07.03.2024 17:00","55100","52832"
"07.03.2024 17:00 - 07.03.2024 18:00","58200","52899"
"07.03.2024 18:00 - 07.03.2024 19:00","64000","57283"
"07.03.2024 19:00 - 07.03.2024 20:00","61950","61577"
"07.03.2024 20:00 - 07.03.2024 21:00","58800","59176"
"07.03.2024 21:00 - 07.03.2024 22:00","57700","56571"
"07.03.2024 22:00 - 07.03.2024 23:00","59200","57088"
"07.03.2024 23:00 - 08.03.2024 00:00","56900","57013"
"08.03.2024 00:00 - 08.03.2024 01:00","54850","54901"
"08.03.2024 01:00 - 08.03.2024 02:00","54600","53810"
"08.03.2024 02:00 - 08.03.2024 03:00","52250","53281"
"08.03.2024 03:00 - 08.03.2024 04:00","51000","51203"
"08.03.2024 04:00 - 08.03.2024 05:00","52600","50413"
"08.03.2024 05:00 - 08.03.2024 06:00","56950","52640"
"08.03.2024 06:00 - 08.03.2024 07:00","61750","57450"
"08.03.2024 07:00 - 08.03.2024 08:00","64250","61489"
"08.03.2024 08:00 - 08.03.2024 09:00","64850","63577"
"08.03.2024 09:00 - 08.03.2024 10:00","63600","63678"
"08.03.2024 10:00 - 08.03.2024 11:00","62700","62541"
"08.03.2024 11:00 - 08.03.2024 12:00","61800","61759"
"08.03.2024 12:00 - 08.03.2024 13:00","59300","60445"
"08.03.2024 13:00 - 08.03.2024 14:00","58750","58102"
"08.03.2024 14:00 - 08.03.2024 15:00","57500","57886"
"08.03.2024 15:00 - 08.03.2024 16:00","55100","56962"
"08.03.2024 16:00 - 08.03.2024 17:00","55200","55182"
"08.03.2024 17:00 - 08.03.2024 18:00","57850","55740"
"08.03.2024 18:00 - 08.03.2024 19:00","62600","58731"
"08.03.2024 19:00 - 08.03.2024 20:00","60550","61462"
"08.03.2024 20:00 - 08.03.2024 21:00","57100","58609"
"08.03.2024 21:00 - 08.03.2024 22:00","56100","55682"
"08.03.2024 22:00 - 08.03.2024 23:00","57800","56175"
"08.03.2024 23:00 - 09.03.2024 00:00","55450","56075"
"09.03.2024 00:00 - 09.03.2024 01:00","53050","53699"
"09.03.2024 01:00 - 09.03.2024 02:00","52450","51670"
"09.03.2024 02:00 - 09.03.2024 03:00","49900","50568"
"09.03.2024 03:00 - 09.03.2024 04:00","48300","48014"
"09.03.2024 04:00 - 09.03.2024 05:00","48200","46552"
"09.03.2024 05:00 - 09.03.2024 06:00","49650","47309"
"09.03.2024 06:00 - 09.03.2024 07:00","50900","48924"
"09.03.2024 07:00 - 09.03.2024 08:00","52600","50146"
"09.03.2024 08:00 - 09.03.2024 09:00","54800","52269"
"09.03.2024 09:00 - 09.03.2024 10:00","55050","54225"
"09.03.2024 10:00 - 09.03.2024 11:00","54950","54605"
"09.03.2024 11:00 - 09.03.2024 12:00","56300","55280"
"09.03.2024 12:00 - 09.03.2024 13:00","54500","55750"
"09.03.2024 13:00 - 09.03.2024 14:00","52800","53473"
"09.03.2024 14:00 - 09.03.2024 15:00","51750","52287"
"09.03.2024 15:00 - 09.03.2024 16:00","50600","51583"
"09.03.2024 16:00 - 09.03.2024 17:00","50600","50358"
"09.03.2024 17:00 - 09.03.2024 18:00","53650","51011"
"09.03.2024 18:00 - 09.03.2024 19:00","57800","54219"
"09.03.2024 19:00 - 09.03.2024 20:00","56500","57677"
"09.03.2024 20:00 - 09.03.2024 21:00","53750","55471"
"09.03.2024 21:00 - 09.03.2024 22:00","53000","53382"
"09.03.2024 22:00 - 09.03.2024 23:00","55350","54319"
"09.03.2024 23:00 - 10.03.2024 00:00","52750","54728"
"10.03.2024 00:00 - 10.03.2024 01:00","50550","52521"
"10.03.2024 01:00 - 10.03.2024 02:00","50000","50780"
"10.03.2024 02:00 - 10.03.2024 03:00","47250","49682"
"10.03.2024 03:00 - 10.03.2024 04:00","45600","47427"
"10.03.2024 04:00 - 10.03.2024 05:00","45300","46150"
"10.03.2024 05:00 - 10.03.2024 06:00","46600","46357"
"10.03.2024 06:00 - 10.03.2024 07:00","47500","47495"
"10.03.2024 07:00 - 10.03.2024 08:00","49600","48384"
"10.03.2024 08:00 - 10.03.2024 09:00","52400","50325"
"10.03.2024 09:00 - 10.03.2024 10:00","53550","52766"
"10.03.2024 10:00 - 10.03.2024 11:00","54400","53770"
"10.03.2024 11:00 - 10.03.2024 12:00","55700","54464"
"10.03.2024 12:00 - 10.03.2024 13:00","52750","55122"
"10.03.2024 13:00 - 10.03.2024 14:00","50200","52205"
"10.03.2024 14:00 - 10.03.2024 15:00","48950","49997"
"10.03.2024 15:00 - 10.03.2024 16:00","47700","48669"
"10.03.2024 16:00 - 10.03.2024 17:00","48250","47241"
"10.03.2024 17:00 - 10.03.2024 18:00","51450","47969"
"10.03.2024 18:00 - 10.03.2024 19:00","57300","52554"
"10.03.2024 19:00 - 10.03.2024 20:00","57100","57643"
"10.03.2024 20:00 - 10.03.2024 21:00","54450","56031"
"10.03.2024 21:00 - 10.03.2024 22:00","53750","53710"
"10.03.2024 22:00 - 10.03.2024 23:00","55300","54330"
"10.03.2024 23:00 - 11.03.2024 00:00","53200","54503"
"11.03.2024 00:00 - 11.03.2024 01:00","51400","52635"
"11.03.2024 01:00 - 11.03.2024 02:00","51350","50978"
"11.03.2024 02:00 - 11.03.2024 03:00","49300","50419"
"11.03.2024 03:00 - 11.03.2024 04:00","48500","48533"
"11.03.2024 04:00 - 11.03.2024 05:00","50550","48042"
"11.03.2024 05:00 - 11.03.2024 06:00","55800","51153"
"11.03.2024 06:00 - 11.03.2024 07:00","61200","56270"
"11.03.2024 07:00 - 11.03.2024 08:00","63700","60354"
"11.03.2024 08:00 - 11.03.2024 09:00","64250","62176"
"11.03.2024 09:00 - 11.03.2024 10:00","63450","62409"
"11.03.2024 10:00 - 11.03.2024 11:00","62900","61455"
"11.03.2024 11:00 - 11.03.2024 12:00","62650","60672"
"11.03.2024 12:00 - 11.03.2024 13:00","60800","60245"
"11.03.2024 13:00 - 11.03.2024 14:00","59050","58683"
"11.03.2024 14:00 - 11.03.2024 15:00","58150","57484"
"11.03.2024 15:00 - 11.03.2024 16:00","56850","56518"
"11.03.2024 16:00 - 11.03.2024 17:00","56550","55604"
"11.03.2024 17:00 - 11.03.2024 18:00","59300","56407"
"11.03.2024 18:00 - 11.03.2024 19:00","64600","60869"
"11.03.2024 19:00 - 11.03.2024 20:00","62250","63480"
"11.03.2024 20:00 - 11.03.2024 21:00","58450","60115"
"11.03.2024 21:00 - 11.03.2024 22:00","57100","56835"
"11.03.2024 22:00 - 11.03.2024 23:00","58200","57158"
"11.03.2024 23:00 - 12.03.2024 00:00","55300","56698"
"12.03.2024 00:00 - 12.03.2024 01:00","52850","54148"
"12.03.2024 01:00 - 12.03.2024 02:00","52950","52723"
"12.03.2024 02:00 - 12.03.2024 03:00","50500","51865"
"12.03.2024 03:00 - 12.03.2024 04:00","49500","49887"
"12.03.2024 04:00 - 12.03.2024 05:00","51100","49187"
"12.03.2024 05:00 - 12.03.2024 06:00","55350","51698"
"12.03.2024 06:00 - 12.03.2024 07:00","60500","56626"
"12.03.2024 07:00 - 12.03.2024 08:00","62400","60580"
"12.03.2024 08:00 - 12.03.2024 09:00","63600","61919"
"12.03.2024 09:00 - 12.03.2024 10:00","62050","62091"
"12.03.2024 10:00 - 12.03.2024 11:00","61700","61161"
"12.03.2024 11:00 - 12.03.2024 12:00","62150","60742"
"12.03.2024 12:00 - 12.03.2024 13:00","60400","60585"
"12.03.2024 13:00 - 12.03.2024 14:00","58800","59061"
"12.03.2024 14:00 - 12.03.2024 15:00","57550","57437"
"12.03.2024 15:00 - 12.03.2024 16:00","55550","56314"
"12.03.2024 16:00 - 12.03.2024 17:00","54900","54859"
"12.03.2024 17:00 - 12.03.2024 18:00","58000","55048"
"12.03.2024 18:00 - 12.03.2024 19:00","63550","59137"
"12.03.2024 19:00 - 12.03.2024 20:00","61000","61724"
"12.03.2024 20:00 - 12.03.2024 21:00","57550","58482"
"12.03.2024 21:00 - 12.03.2024 22:00","56250","55221"
"12.03.2024 22:00 - 12.03.2024 23:00","57800","55136"
"12.03.2024 23:00 - 13.03.2024 00:00","53550","54996"
"13.03.2024 00:00 - 13.03.2024 01:00","50950","52283"
"13.03.2024 01:00 - 13.03.2024 02:00","50300","50540"
"13.03.2024 02:00 - 13.03.2024 03:00","47850","49477"
"13.03.2024 03:00 - 13.03.2024 04:00","46850","47393"
"13.03.2024 04:00 - 13.03.2024 05:00","48350","46828"
"13.03.2024 05:00 - 13.03.2024 06:00","52900","49541"
"13.03.2024 06:00 - 13.03.2024 07:00","58150","54112"
"13.03.2024 07:00 - 13.03.2024 08:00","60300","58020"
"13.03.2024 08:00 - 13.03.2024 09:00","60950","59851"
"13.03.2024 09:00 - 13.03.2024 10:00","59700","59577"
"13.03.2024 10:00 - 13.03.2024 11:00","59000","57943"
"13.03.2024 11:00 - 13.03.2024 12:00","58600","57015"
"13.03.2024 12:00 - 13.03.2024 13:00","58200","56668"
"13.03.2024 13:00 - 13.03.2024 14:00","56150","54728"
"13.03.2024 14:00 - 13.03.2024 15:00","54200","53134"
"13.03.2024 15:00 - 13.03.2024 16:00","52650","51952"
"13.03.2024 16:00 - 13.03.2024 17:00","51800","50431"
"13.03.2024 17:00 - 13.03.2024 18:00","54250","50680"
"13.03.2024 18:00 - 13.03.2024 19:00","60000","54968"
"13.03.2024 19:00 - 13.03.2024 20:00","58050","58568"
"13.03.2024 20:00 - 13.03.2024 21:00","53900","55875"
"13.03.2024 21:00 - 13.03.2024 22:00","52100","52575"
"13.03.2024 22:00 - 13.03.2024 23:00","54800","52914"
"13.03.2024 23:00 - 14.03.2024 00:00","52350","52973"
"14.03.2024 00:00 - 14.03.2024 01:00","49600","50981"
"14.03.2024 01:00 - 14.03.2024 02:00","49500","49409"
"14.03.2024 02:00 - 14.03.2024 03:00","47050","48654"
"14.03.2024 03:00 - 14.03.2024 04:00","45650","46669"
"14.03.2024 04:00 - 14.03.2024 05:00","47300","46223"
"14.03.2024 05:00 - 14.03.2024 06:00","51650","48653"
"14.03.2024 06:00 - 14.03.2024 07:00","56350","53718"
"14.03.2024 07:00 - 14.03.2024 08:00","58700","57867"
"14.03.2024 08:00 - 14.03.2024 09:00","59150","58280"
"14.03.2024 09:00 - 14.03.2024 10:00","57800","57213"
"14.03.2024 10:00 - 14.03.2024 11:00","56550","55794"
"14.03.2024 11:00 - 14.03.2024 12:00","56050","54723"
"14.03.2024 12:00 - 14.03.2024 13:00","55550","53934"
"14.03.2024 13:00 - 14.03.2024 14:00","53950","52097"
"14.03.2024 14:00 - 14.03.2024 15:00","52300","50616"
"14.03.2024 15:00 - 14.03.2024 16:00","50050","49108"
"14.03.2024 16:00 - 14.03.2024 17:00","49250","47779"
"14.03.2024 17:00 - 14.03.2024 18:00","51900","48210"
"14.03.2024 18:00 - 14.03.2024 19:00","57300","52408"
"14.03.2024 19:00 - 14.03.2024 20:00","55200","55455"
"14.03.2024 20:00 - 14.03.2024 21:00","51800","52644"
"14.03.2024 21:00 - 14.03.2024 22:00","50450","49644"
"14.03.2024 22:00 - 14.03.2024 23:00","52350","49899"
"14.03.2024 23:00 - 15.03.2024 00:00","49100","49523"
"15.03.2024 00:00 - 15.03.2024 01:00","46550","46999"
"15.03.2024 01:00 - 15.03.2024 02:00","46200","44957"
"15.03.2024 02:00 - 15.03.2024 03:00","43900","43902"
"15.03.2024 03:00 - 15.03.2024 04:00","42900","42148"
"15.03.2024 04:00 - 15.03.2024 05:00","44550","41646"
"15.03.2024 05:00 - 15.03.2024 06:00","48650","43765"
"15.03.2024 06:00 - 15.03.2024 07:00","53450","48370"
"15.03.2024 07:00 - 15.03.2024 08:00","55700","51931"
"15.03.2024 08:00 - 15.03.2024 09:00","56300","53769"
"15.03.2024 09:00 - 15.03.2024 10:00","55650","54010"
"15.03.2024 10:00 - 15.03.2024 11:00","54950","52976"
"15.03.2024 11:00 - 15.03.2024 12:00","54750","52623"
"15.03.2024 12:00 - 15.03.2024 13:00","54100","52605"
"15.03.2024 13:00 - 15.03.2024 14:00","52250","51028"
"15.03.2024 14:00 - 15.03.2024 15:00","50200","49657"
"15.03.2024 15:00 - 15.03.2024 16:00","47850","48626"
"15.03.2024 16:00 - 15.03.2024 17:00","47900","47072"
"15.03.2024 17:00 - 15.03.2024 18:00","50800","47404"
"15.03.2024 18:00 - 15.03.2024 19:00","55500","50522"
"15.03.2024 19:00 - 15.03.2024 20:00","53950","52812"
"15.03.2024 20:00 - 15.03.2024 21:00","50300","50646"
"15.03.2024 21:00 - 15.03.2024 22:00","49150","48123"
"15.03.2024 22:00 - 15.03.2024 23:00","51200","48909"
"15.03.2024 23:00 - 16.03.2024 00:00","47750","49039"
"16.03.2024 00:00 - 16.03.2024 01:00","44750","46650"
"16.03.2024 01:00 - 16.03.2024 02:00","43700","44614"
"16.03.2024 02:00 - 16.03.2024 03:00","41300","43248"
"16.03.2024 03:00 - 16.03.2024 04:00","39750","41051"
"16.03.2024 04:00 - 16.03.2024 05:00","39950","39886"
"16.03.2024 05:00 - 16.03.2024 06:00","41800","40550"
"16.03.2024 06:00 - 16.03.2024 07:00","42950","41888"
"16.03.2024 07:00 - 16.03.2024 08:00","44900","43257"
"16.03.2024 08:00 - 16.03.2024 09:00","46800","45658"
"16.03.2024 09:00 - 16.03.2024 10:00","47150","47372"
"16.03.2024 10:00 - 16.03.2024 11:00","47250","47210"
"16.03.2024 11:00 - 16.03.2024 12:00","48300","47530"
"16.03.2024 12:00 - 16.03.2024 13:00","46800","48728"
"16.03.2024 13:00 - 16.03.2024 14:00","44750","46477"
"16.03.2024 14:00 - 16.03.2024 15:00","43900","44412"
"16.03.2024 15:00 - 16.03.2024 16:00","42450","43232"
"16.03.2024 16:00 - 16.03.2024 17:00","42450","42424"
"16.03.2024 17:00 - 16.03.2024 18:00","45650","43198"
"16.03.2024 18:00 - 16.03.2024 19:00","49950","46914"
"16.03.2024 19:00 - 16.03.2024 20:00","48900","49691"
"16.03.2024 20:00 - 16.03.2024 21:00","46300","47826"
"16.03.2024 21:00 - 16.03.2024 22:00","45800","45722"
"16.03.2024 22:00 - 16.03.2024 23:00","47850","46679"
"16.03.2024 23:00 - 17.03.2024 00:00","46350","47329"
"17.03.2024 00:00 - 17.03.2024 01:00","43250","45442"
"17.03.2024 01:00 - 17.03.2024 02:00","42350","43532"
"17.03.2024 02:00 - 17.03.2024 03:00","39850","41992"
"17.03.2024 03:00 - 17.03.2024 04:00","38350","39751"
"17.03.2024 04:00 - 17.03.2024 05:00","38250","38513"
"17.03.2024 05:00 - 17.03.2024 06:00","39150","38745"
"17.03.2024 06:00 - 17.03.2024 07:00","39300","39335"
"17.03.2024 07:00 - 17.03.2024 08:00","40750","39736"
"17.03.2024 08:00 - 17.03.2024 09:00","43050","41695"
"17.03.2024 09:00 - 17.03.2024 10:00","44550","43884"
"17.03.2024 10:00 - 17.03.2024 11:00","45350","45120"
"17.03.2024 11:00 - 17.03.2024 12:00","47200","46073"
"17.03.2024 12:00 - 17.03.2024 13:00","47100","47884"
"17.03.2024 13:00 - 17.03.2024 14:00","43800","45889"
"17.03.2024 14:00 - 17.03.2024 15:00","41300","43693"
"17.03.2024 15:00 - 17.03.2024 16:00","39700","42327"
"17.03.2024 16:00 - 17.03.2024 17:00","40100","41671"
"17.03.2024 17:00 - 17.03.2024 18:00","42500","42480"
"17.03.2024 18:00 - 17.03.2024 19:00","47950","46733"
"17.03.2024 19:00 - 17.03.2024 20:00","48150","49683"
"17.03.2024 20:00 - 17.03.2024 21:00","45500","47971"
"17.03.2024 21:00 - 17.03.2024 22:00","44500","45794"
"17.03.2024 22:00 - 17.03.2024 23:00","46450","46315"
"17.03.2024 23:00 - 18.03.2024 00:00","45350","46453"
"18.03.2024 00:00 - 18.03.2024 01:00","42950","44581"
"18.03.2024 01:00 - 18.03.2024 02:00","42250","42866"
